concept_code_1,concept_code_2,vocabulary_id_1,vocabulary_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
"2044740","OMOP1076378","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2049518","OMOP2032735","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2045221","OMOP529881","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"13146","OMOP562680","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2049190","OMOP556797","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046418","OMOP2502139","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576748","OMOP5148836","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2039828","1236124","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP578271","748796","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045322","OMOP549270","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2049122","2193","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2049084","OMOP994549","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP581900","OMOP1029322","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2039807","378289","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607939","OMOP529249","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"603404","17128","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"1012","207050","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2049529","OMOP5120889","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605295","1424884","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047445","OMOP532849","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043807","313323","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP578054","393435","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605477","1455099","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607116","OMOP2373231","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP581910","OMOP540372","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2042955","OMOP2066735","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP578702","206181","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"20670","4885","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"27614","11416","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043733","OMOP3094706","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605952","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"607771","5499","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"588162","1809648","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"598466","OMOP1076959","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"590738","OMOP556867","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"15828","996578","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607106","805658","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"20109","580285","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"15048","1423702","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"599787","OMOP539011","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"603492","1426854","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"13190","17609","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"8535","OMOP540438","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040426","314146","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"588324","1151","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"27016","236809","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603088","83818","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"590844","369079","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576923","OMOP5149772","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576468","OMOP543106","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"607950","1599788","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603829","68099","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581873","OMOP531180","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"608073","OMOP528391","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"22778","37","LPD_Australia","CVX","Maps to","2022-05-27","2099-12-31",
"OMOP578055","374062","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"10436","OMOP417257","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043483","OMOP340341","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044515","OMOP997135","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"10140","1425","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2044997","340325","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"589922","OMOP4819375","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605465","OMOP5152353","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047861","OMOP752118","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047618","52356","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2039903","OMOP557218","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576938","OMOP5148832","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP581894","OMOP531133","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579792","OMOP314737","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"606049","2551","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605671","7242","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579751","11416","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"9875","OMOP5124899","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP578934","OMOP410111","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"4877","203970","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"33757","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2042201","855312","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"608140","679314","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"591383","OMOP3126639","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579844","7646","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"23450","OMOP348307","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046708","336960","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607351","1514","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047608","316628","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"15299","199422","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043137","328824","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"604909","OMOP1064024","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2039967","1538588","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046292","OMOP2371765","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"17564","161","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576918","OMOP5149834","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2049667","1661387","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579164","377766","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581907","OMOP254597","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579759","1307749","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047329","OMOP4944750","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"587904","236809","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP582023","OMOP531211","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2050890","OMOP987914","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043771","316352","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"25989","898591","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"606190","327361","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603375","OMOP551529","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048497","OMOP550421","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576937","OMOP5148891","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046657","328292","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2048248","1115461","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042625","198501","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"606511","1592745","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605671","7804","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579662","OMOP5136907","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"27614","2496","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2040389","OMOP553292","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"15930","1876705","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2048659","377270","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"14858","723","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"591772","2531539","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"24372","OMOP2719765","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579760","1307750","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"23117","2582","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2403","OMOP3097928","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"15405","168","LPD_Australia","CVX","Maps to","2022-05-27","2099-12-31",
"2047760","OMOP5125074","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"607461","108118","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603088","5487","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"33602","OMOP1102254","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP578051","370579","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP577977","OMOP5022809","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044914","1536433","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579172","OMOP531128","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579794","OMOP265517","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046540","316142","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046540","329333","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"590148","374710","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"608111","OMOP273966","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"603726","88249","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576922","OMOP5149857","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2045705","OMOP362871","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048246","477589","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"599788","68149","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"32772","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576471","OMOP542901","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"17207","OMOP1073396","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605552","1546168","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042452","372040","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"18408","26","LPD_Australia","CVX","Maps to","2022-05-27","2099-12-31",
"OMOP579752","265647","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP577461","OMOP531145","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576470","OMOP5148760","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP578787","OMOP531146","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"17734","OMOP4828455","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"13010","345994","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"11864","332686","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042756","OMOP454411","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"27614","4885","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"11828","1655957","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"14895","798362","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579759","1946395","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579752","1307749","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"7568","OMOP533138","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"9423","1190219","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"34088","152544","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047353","5032","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2040560","1399","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043385","10502","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607667","7052","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"22643","859088","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP575535","OMOP557019","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579751","1151","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"22500","OMOP4651915","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"24035","OMOP5145627","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043392","253182","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"16646","385623","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607745","11248","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP577463","OMOP531169","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"33051","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576148","OMOP543301","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"33437","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2049239","OMOP5133260","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"17127","8214","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP580798","373774","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"38073","OMOP416339","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP581892","OMOP531179","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044739","OMOP552604","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043613","OMOP348376","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"5883","402244","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045775","OMOP5120806","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043825","328304","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047642","139825","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042822","373370","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"7389","103831","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605466","5492","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"31592","OMOP421364","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"12478","8611","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"12044","OMOP1002874","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048953","OMOP547559","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040433","2535747","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"29657","1368530","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"13138","OMOP993971","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040252","351267","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605622","372455","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2040393","OMOP566928","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046361","OMOP535788","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP581468","OMOP5148817","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP577471","OMOP540545","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"607404","6902","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607268","16681","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"33755","OMOP5144837","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"590119","6628","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607269","OMOP528657","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP577314","OMOP564851","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"586634","21","LPD_Australia","CVX","Maps to","2022-05-27","2099-12-31",
"2040403","1359730","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP577172","OMOP531168","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"589845","7258","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"6474","1869278","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"3559","68149","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"15150","803362","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP577315","OMOP564839","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"606571","OMOP531431","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043687","OMOP2805253","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP575753","OMOP5136903","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048101","OMOP5121659","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"1490","1731352","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"596767","68442","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607684","OMOP530608","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"1591","152571","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"4404","OMOP992872","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"32915","OMOP5051440","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576391","OMOP2343100","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"607270","OMOP528657","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2042600","995599","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"24228","OMOP4723085","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"33560","618771","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043620","998437","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046453","OMOP1063454","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605670","7804","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579751","265647","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"4616","OMOP5124247","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579789","978942","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045638","OMOP4815588","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047020","876693","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"13172","17609","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"32915","OMOP5051433","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043150","OMOP2747017","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047095","OMOP375904","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"6433","4450","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581902","OMOP1029324","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576149","OMOP542933","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2041126","OMOP402351","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"14723","798362","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042798","OMOP552411","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048891","2475840","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605129","OMOP1078254","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"10924","OMOP1048170","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"606618","161","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045289","1347","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603516","OMOP535815","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"608132","83367","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"594480","OMOP1089334","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2045271","226333","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"588324","11251","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"13163","35382","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"18672","313000","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP578053","372897","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"10305","OMOP4849874","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"20913","OMOP1043364","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP578801","OMOP531156","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"603492","91327","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576998","OMOP543558","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2048211","OMOP1115227","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2046065","OMOP531530","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"14583","3008","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"11693","385623","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"31543","OMOP552953","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"604910","OMOP1064024","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"4579","OMOP5126668","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP576479","OMOP543532","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040770","328260","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046436","389221","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"27016","1441536","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576934","OMOP5149852","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2043359","598","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579640","OMOP5136164","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605995","2626","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043665","OMOP545877","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"591513","11251","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581874","OMOP531134","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040408","378252","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"11310","759758","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605626","370754","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043176","3743","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579751","228041","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576147","OMOP543071","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040477","OMOP5022866","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044417","995609","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046359","OMOP557285","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040351","199274","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP580683","OMOP540570","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"15987","OMOP2399078","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"24097","1658062","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"21832","OMOP549873","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"589221","1886","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046953","OMOP5149811","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"36072","OMOP5141644","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
